crash_date,on_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1
2021-09-11 00:00:00.0000000,"SAINT ANNS AVENUE",1,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4456465,"E-Bike"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407470,"CATER"
2021-04-14 00:00:00.0000000,"21 STREET",1,0,0,0,0,0,1,0,"Passing or Lane Usage Improper","Driver Inattention/Distraction",4407582,"Station Wagon/Sport Utility Vehicle"
2021-04-10 00:00:00.0000000,"WATERBURY STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408360,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",4408126,"Bus"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407395,"Sedan"
2021-04-15 00:00:00.0000000,"150 STREET",2,0,0,0,0,0,2,0,"Failure to Yield Right-of-Way","Unspecified",4407904,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",,4408288,"Taxi"
2021-04-16 00:00:00.0000000,"3 AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407961,"PKUP"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407363,"Sedan"
2021-04-15 00:00:00.0000000,"BROOKLYN QUEENS EXPRESSWAY",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407629,"Sedan"
2021-04-15 00:00:00.0000000,"BAY PARKWAY",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407641,"Sedan"
2021-04-14 00:00:00.0000000,"ELY AVENUE",0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",4408140,"Sedan"
2021-04-02 00:00:00.0000000,"MYRTLE AVENUE",1,0,0,0,1,0,0,0,"Unspecified","Unspecified",4408226,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4407500,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407558,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407421,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"BELMONT AVENUE",2,0,0,0,0,0,2,0,"Driver Inattention/Distraction","Unspecified",4407743,"Sedan"
2021-04-09 00:00:00.0000000,"HAMILTON AVENUE",0,0,0,0,0,0,0,0,"Unspecified",,4407876,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408261,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"GOWANUS EXPY (BQE)",2,0,0,0,0,0,2,0,"Following Too Closely","Unspecified",4407965,"Sedan"
2021-04-14 00:00:00.0000000,"FARRAGUT ROAD",0,0,0,0,0,0,0,0,"Unspecified",,4407450,"Sedan"
2021-04-13 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4407812,"Sedan"
2021-04-16 00:00:00.0000000,"HENRY HUDSON PARKWAY",4,0,0,0,0,0,4,0,"Other Vehicular","Unspecified",4408163,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"WEST 35 STREET",0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",4408276,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"KINGSTON PLACE",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction",,4407676,"Sedan"
2021-04-16 00:00:00.0000000,"NORFOLK STREET",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407868,"Box Truck"
2021-09-08 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4456784,"Sedan"
2021-04-16 00:00:00.0000000,"ATLANTIC AVENUE",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",4408111,"Bus"
2021-04-15 00:00:00.0000000,"GREENPOINT AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407807,"Box Truck"
2021-04-15 00:00:00.0000000,"WEST 135 STREET",0,0,0,0,0,0,0,0,"Unspecified",,4407706,"Sedan"
2021-04-14 00:00:00.0000000,"MAJOR DEEGAN EXPRESSWAY",0,0,0,0,0,0,0,0,"Unsafe Speed","Reaction to Uninvolved Vehicle",4407456,"Sedan"
2021-04-13 00:00:00.0000000,"NEPTUNE AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408050,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,,1,0,0,0,0,0,1,0,"Other Vehicular","Following Too Closely",4407699,"Sedan"
2021-04-15 00:00:00.0000000,"FDR DRIVE",0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle","Unspecified",4407605,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Alcohol Involvement","Unspecified",4407135,"Pick-up Truck"
2021-04-15 00:00:00.0000000,"DEWEY PLACE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407661,"Sedan"
2021-04-14 00:00:00.0000000,"AVENUE U",0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",4407930,"Sedan"
2021-04-16 00:00:00.0000000,"BELT PARKWAY",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407851,"Sedan"
2021-04-15 00:00:00.0000000,"OSBORNE AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407844,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407630,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"FOREST PARK DRIVE",0,0,0,0,0,0,0,0,"Other Vehicular","Failure to Yield Right-of-Way",4407383,"Carry All"
2021-04-13 00:00:00.0000000,"ROCKAWAY BEACH BOULEVARD",1,0,0,0,0,0,1,0,"Turning Improperly","Unspecified",4408202,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"BAINBRIDGE AVENUE",0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",4407516,"FDNY Ambul"
2021-04-14 00:00:00.0000000,"QUEENS BOULEVARD",1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",4407317,"Sedan"
2021-04-15 00:00:00.0000000,"37 AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4408210,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"PELHAM PARKWAY",1,0,0,0,0,0,1,0,"Unsafe Speed","Unspecified",4407894,"Sedan"
2021-04-16 00:00:00.0000000,"BROOKLYN QUEENS EXPRESSWAY",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408354,"Box Truck"
2021-04-15 00:00:00.0000000,"ULMER STREET",0,0,0,0,0,0,0,0,"Following Too Closely","Driver Inexperience",4407911,"Sedan"
2021-09-09 00:00:00.0000000,,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4456516,"Sedan"
2021-04-08 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407839,"Pick-up Truck"
2021-04-01 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408084,"Sedan"
2021-04-14 00:00:00.0000000,,1,0,0,0,0,0,1,0,"Unspecified",,4407510,"Sedan"
2021-04-05 00:00:00.0000000,"PARSONS BOULEVARD",1,0,1,0,0,0,0,0,"Backing Unsafely",,4407992,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",4408252,"Sedan"
2021-04-15 00:00:00.0000000,"CATON AVENUE",1,0,0,0,0,0,1,0,"Unspecified","Unspecified",4408221,"Sedan"
2021-08-28 00:00:00.0000000,"8 AVENUE",0,0,0,0,0,0,0,0,"Unspecified",,4456756,"Station Wagon/Sport Utility Vehicle"
2021-04-10 00:00:00.0000000,"FORSYTH STREET",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4408030,"Station Wagon/Sport Utility Vehicle"
2021-04-13 00:00:00.0000000,"UNIVERSITY AVENUE",0,0,0,0,0,0,0,0,"Unspecified",,4407787,"Bus"
2021-04-15 00:00:00.0000000,,1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",,4407646,"Sedan"
2021-04-10 00:00:00.0000000,"EAST 167 STREET",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4408195,"Pick-up Truck"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407571,"Station Wagon/Sport Utility Vehicle"
2021-04-07 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407908,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,3,0,0,0,0,0,3,0,"Driver Inattention/Distraction","Unspecified",4407427,"Sedan"
2021-04-16 00:00:00.0000000,"MADISON AVENUE",0,0,0,0,0,0,0,0,"Other Vehicular","Turning Improperly",4408409,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"REMSEN AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408121,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407954,"Sedan"
2021-04-14 00:00:00.0000000,"BELT PARKWAY",0,0,0,0,0,0,0,0,"Traffic Control Disregarded",,4407755,"Box Truck"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407438,"Sedan"
2021-04-15 00:00:00.0000000,"LEFFERTS BOULEVARD",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4408419,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4408036,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"80 STREET",0,0,0,0,0,0,0,0,"Unspecified",,4407871,"Sedan"
2021-04-14 00:00:00.0000000,"KNICKERBOCKER AVENUE",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407551,"Sedan"
2021-04-14 00:00:00.0000000,"CLEARVIEW EXPRESSWAY",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407481,"Sedan"
2021-04-14 00:00:00.0000000,"MURDOCK AVENUE",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407341,"Sedan"
2021-04-10 00:00:00.0000000,"WEST 64 STREET",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407974,"Sedan"
2021-04-15 00:00:00.0000000,"GREENFIELD AVENUE",0,0,0,0,0,0,0,0,"Unspecified",,4408310,"Sedan"
2021-04-16 00:00:00.0000000,"OCEAN PARKWAY",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408040,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408069,"Taxi"
2021-04-02 00:00:00.0000000,"BERGEN STREET",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4408267,"Pick-up Truck"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407358,"Station Wagon/Sport Utility Vehicle"
2021-09-11 00:00:00.0000000,"NORTHERN BOULEVARD",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4455876,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407695,"3-Door"
2021-04-14 00:00:00.0000000,"BRUCKNER EXPRESSWAY",0,0,0,0,0,0,0,0,"Unspecified",,4407265,"Station Wagon/Sport Utility Vehicle"
2021-04-10 00:00:00.0000000,,4,0,0,0,0,0,4,0,"Following Too Closely","Unspecified",4408300,"Taxi"
